match_id,venue,team_1,team_2,match_type,toss_winner,toss_decision,match_winner
1341969,"Wanderers Cricket Ground, Windhoek",Papua New Guinea,Namibia,ODI,Namibia,field,Namibia
1341970,"Wanderers Cricket Ground, Windhoek",United States of America,Namibia,ODI,Namibia,field,United States of America
1341971,"Wanderers Cricket Ground, Windhoek",Papua New Guinea,United States of America,ODI,United States of America,field,United States of America
1341972,"Wanderers Cricket Ground, Windhoek",Papua New Guinea,Namibia,ODI,Papua New Guinea,bat,Namibia
1341973,"Wanderers Cricket Ground, Windhoek",United States of America,Papua New Guinea,ODI,United States of America,bat,United States of America
1341974,"Wanderers Cricket Ground, Windhoek",United States of America,Namibia,ODI,Namibia,field,Namibia
1341975,"United Cricket Club Ground, Windhoek",Namibia,Scotland,ODI,Scotland,field,Scotland
1341976,"United Cricket Club Ground, Windhoek",Nepal,Namibia,ODI,Namibia,field,Unknown
1341977,"United Cricket Club Ground, Windhoek",Nepal,Scotland,ODI,Scotland,field,Scotland
1341978,"United Cricket Club Ground, Windhoek",Scotland,Namibia,ODI,Namibia,field,Namibia
1341979,"United Cricket Club Ground, Windhoek",Namibia,Nepal,ODI,Nepal,field,Namibia
1341980,"United Cricket Club Ground, Windhoek",Nepal,Scotland,ODI,Nepal,bat,Scotland
1343683,"Tribhuvan University International Cricket Ground, Kirtipur",United Arab Emirates,Nepal,ODI,Nepal,field,United Arab Emirates
1343684,"Tribhuvan University International Cricket Ground, Kirtipur",United Arab Emirates,Nepal,ODI,United Arab Emirates,bat,Nepal
1343685,"Tribhuvan University International Cricket Ground, Kirtipur",United Arab Emirates,Nepal,ODI,Nepal,field,Nepal
1343931,"Sir Vivian Richards Stadium, North Sound, Antigua",England,West Indies,ODI,West Indies,field,England
1343932,"Sir Vivian Richards Stadium, North Sound, Antigua",England,West Indies,ODI,England,bat,England
1343933,"Sir Vivian Richards Stadium, North Sound, Antigua",England,West Indies,ODI,England,bat,England
1344503,Royal Chiangmai Golf Club,Thailand,Netherlands,ODI,Netherlands,field,Thailand
1344504,Royal Chiangmai Golf Club,Thailand,Netherlands,ODI,Thailand,bat,Thailand
1344505,Royal Chiangmai Golf Club,Thailand,Netherlands,ODI,Netherlands,field,Thailand
1344506,Royal Chiangmai Golf Club,Netherlands,Thailand,ODI,Netherlands,bat,Thailand
1345092,"Allan Border Field, Brisbane",Pakistan,Australia,ODI,Australia,field,Australia
1345093,"Allan Border Field, Brisbane",Pakistan,Australia,ODI,Pakistan,bat,Australia
1345094,"North Sydney Oval, Sydney",Australia,Pakistan,ODI,Pakistan,field,Australia
1348326,Harare Sports Club,Ireland,Zimbabwe,ODI,Zimbabwe,field,Zimbabwe
1348327,Harare Sports Club,Ireland,Zimbabwe,ODI,Zimbabwe,field,Ireland
1348328,Harare Sports Club,Zimbabwe,Ireland,ODI,Zimbabwe,bat,Unknown
1348643,"Barsapara Cricket Stadium, Guwahati",India,Sri Lanka,ODI,Sri Lanka,field,India
1348644,"Eden Gardens, Kolkata",Sri Lanka,India,ODI,Sri Lanka,bat,India
1348645,"Greenfield International Stadium, Thiruvananthapuram",India,Sri Lanka,ODI,India,bat,India
1348646,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",India,New Zealand,ODI,India,bat,India
1348647,"Shaheed Veer Narayan Singh International Stadium, Raipur",New Zealand,India,ODI,India,field,India
1348648,"Holkar Cricket Stadium, Indore",India,New Zealand,ODI,New Zealand,field,India
1348656,"Wankhede Stadium, Mumbai",Australia,India,ODI,India,field,India
1348657,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",India,Australia,ODI,Australia,field,Australia
1348658,"MA Chidambaram Stadium, Chepauk, Chennai",Australia,India,ODI,Australia,bat,Australia
1351397,"Shere Bangla National Stadium, Mirpur",Bangladesh,England,ODI,Bangladesh,bat,England
1351398,"Shere Bangla National Stadium, Mirpur",England,Bangladesh,ODI,Bangladesh,field,England
1351399,"Zahur Ahmed Chowdhury Stadium, Chattogram",Bangladesh,England,ODI,Bangladesh,bat,Bangladesh
1355717,Sylhet International Cricket Stadium,Bangladesh,Ireland,ODI,Ireland,field,Bangladesh
1355718,Sylhet International Cricket Stadium,Bangladesh,Ireland,ODI,Ireland,field,Unknown
1355719,Sylhet International Cricket Stadium,Ireland,Bangladesh,ODI,Ireland,bat,Bangladesh
1358073,"Tribhuvan University International Cricket Ground, Kirtipur",Namibia,Nepal,ODI,Nepal,field,Nepal
1358074,"Tribhuvan University International Cricket Ground, Kirtipur",Namibia,Scotland,ODI,Scotland,field,Scotland
1358075,"Tribhuvan University International Cricket Ground, Kirtipur",Scotland,Nepal,ODI,Nepal,field,Nepal
1358076,"Tribhuvan University International Cricket Ground, Kirtipur",Namibia,Nepal,ODI,Nepal,field,Nepal
1358077,"Tribhuvan University International Cricket Ground, Kirtipur",Scotland,Namibia,ODI,Namibia,field,Scotland
1358078,"Tribhuvan University International Cricket Ground, Kirtipur",Scotland,Nepal,ODI,Nepal,field,Nepal
1358079,Dubai International Cricket Stadium,Namibia,United Arab Emirates,ODI,United Arab Emirates,field,United Arab Emirates
1358080,Dubai International Cricket Stadium,United Arab Emirates,Namibia,ODI,Namibia,field,Namibia
1358082,Dubai International Cricket Stadium,Papua New Guinea,United Arab Emirates,ODI,United Arab Emirates,field,Papua New Guinea
1358083,Dubai International Cricket Stadium,United Arab Emirates,Nepal,ODI,Nepal,field,United Arab Emirates
1358084,Dubai International Cricket Stadium,Papua New Guinea,Nepal,ODI,Papua New Guinea,bat,Nepal
1358085,Dubai International Cricket Stadium,United Arab Emirates,Papua New Guinea,ODI,Papua New Guinea,field,Papua New Guinea
1358086,Dubai International Cricket Stadium,Nepal,United Arab Emirates,ODI,Nepal,bat,Nepal
1358087,"Tribhuvan University International Cricket Ground, Kirtipur",Nepal,Papua New Guinea,ODI,Papua New Guinea,field,Nepal
1358088,"Tribhuvan University International Cricket Ground, Kirtipur",Papua New Guinea,United Arab Emirates,ODI,United Arab Emirates,field,Papua New Guinea
1358089,"Tribhuvan University International Cricket Ground, Kirtipur",Nepal,United Arab Emirates,ODI,Nepal,bat,Nepal
1358090,"Tribhuvan University International Cricket Ground, Kirtipur",Papua New Guinea,Nepal,ODI,Nepal,field,Nepal
1358091,"Tribhuvan University International Cricket Ground, Kirtipur",Papua New Guinea,United Arab Emirates,ODI,Papua New Guinea,bat,United Arab Emirates
1358092,"Tribhuvan University International Cricket Ground, Kirtipur",United Arab Emirates,Nepal,ODI,United Arab Emirates,bat,Nepal
1362379,Harare Sports Club,Zimbabwe,Netherlands,ODI,Netherlands,field,Netherlands
1362380,Harare Sports Club,Zimbabwe,Netherlands,ODI,Zimbabwe,bat,Zimbabwe
1362381,Harare Sports Club,Netherlands,Zimbabwe,ODI,Netherlands,bat,Zimbabwe
1364124,"County Ground, Chelmsford",Bangladesh,Ireland,ODI,Ireland,field,Unknown
1364125,"County Ground, Chelmsford",Ireland,Bangladesh,ODI,Bangladesh,field,Bangladesh
1365092,"Wanderers Cricket Ground, Windhoek",United States of America,Namibia,ODI,Namibia,field,United States of America
1365093,"Wanderers Cricket Ground, Windhoek",United Arab Emirates,Papua New Guinea,ODI,Papua New Guinea,field,United Arab Emirates
1365095,"Wanderers Cricket Ground, Windhoek",Canada,United States of America,ODI,United States of America,field,Canada
1365097,"Wanderers Cricket Ground, Windhoek",Jersey,Namibia,ODI,Jersey,bat,Namibia
1365098,"United Cricket Club Ground, Windhoek",United Arab Emirates,United States of America,ODI,United Arab Emirates,bat,United States of America
1365099,"Wanderers Cricket Ground, Windhoek",Canada,United Arab Emirates,ODI,Canada,bat,United Arab Emirates
1365100,"United Cricket Club Ground, Windhoek",Jersey,Papua New Guinea,ODI,Jersey,bat,Jersey
1365101,"Wanderers Cricket Ground, Windhoek",United States of America,Papua New Guinea,ODI,United States of America,bat,United States of America
1365102,"United Cricket Club Ground, Windhoek",United Arab Emirates,Namibia,ODI,Namibia,field,United Arab Emirates
1365103,"Wanderers Cricket Ground, Windhoek",Namibia,Canada,ODI,Namibia,bat,Namibia
1365104,"United Cricket Club Ground, Windhoek",United States of America,Jersey,ODI,Jersey,field,United States of America
1365105,"Wanderers Cricket Ground, Windhoek",United Arab Emirates,Jersey,ODI,United Arab Emirates,bat,United Arab Emirates
1365106,"United Cricket Club Ground, Windhoek",Canada,Papua New Guinea,ODI,Canada,bat,Canada
1365552,"County Ground, Chelmsford",Bangladesh,Ireland,ODI,Ireland,field,Bangladesh
1367985,"Tribhuvan University International Cricket Ground, Kirtipur",Nepal,Oman,ODI,Oman,field,Nepal
1368000,Mulpani Cricket Ground,United Arab Emirates,Oman,ODI,Oman,field,United Arab Emirates
1368002,"Tribhuvan University International Cricket Ground, Kirtipur",United Arab Emirates,Nepal,ODI,Nepal,field,Nepal
1368830,"Terdthai Cricket Ground, Bangkok",Thailand,Zimbabwe,ODI,Thailand,bat,Thailand
1368831,"Terdthai Cricket Ground, Bangkok",Thailand,Zimbabwe,ODI,Zimbabwe,field,Thailand
1368832,"Terdthai Cricket Ground, Bangkok",Zimbabwe,Thailand,ODI,Zimbabwe,bat,Thailand
1368849,"P Sara Oval, Colombo",Sri Lanka,Bangladesh,ODI,Sri Lanka,bat,Unknown
1368851,"Sinhalese Sports Club Ground, Colombo",Sri Lanka,Bangladesh,ODI,Sri Lanka,bat,Sri Lanka
1373571,"Mangaung Oval, Bloemfontein",South Africa,Australia,ODI,Australia,field,Australia
1373572,"Mangaung Oval, Bloemfontein",Australia,South Africa,ODI,South Africa,field,Australia
1373573,"Sedgars Park, Potchefstroom",South Africa,Australia,ODI,Australia,field,South Africa
1373574,"SuperSport Park, Centurion",South Africa,Australia,ODI,Australia,field,South Africa
1373575,"The Wanderers Stadium, Johannesburg",South Africa,Australia,ODI,Australia,field,South Africa
1373576,"Sir Vivian Richards Stadium, North Sound, Antigua",England,West Indies,ODI,England,bat,West Indies
1373577,"Sir Vivian Richards Stadium, North Sound, Antigua",West Indies,England,ODI,England,field,England
1373578,"Kensington Oval, Bridgetown, Barbados",England,West Indies,ODI,West Indies,field,West Indies
1375847,Melbourne Cricket Ground,West Indies,Australia,ODI,Australia,field,Australia
1375848,Sydney Cricket Ground,Australia,West Indies,ODI,West Indies,field,Australia
1375849,"Manuka Oval, Canberra",West Indies,Australia,ODI,Australia,field,Australia
1375866,"Allan Border Field, Brisbane",West Indies,Australia,ODI,Australia,field,Australia
1375867,"Junction Oval, Melbourne",West Indies,Australia,ODI,Australia,field,Unknown
1375868,"Junction Oval, Melbourne",West Indies,Australia,ODI,Australia,field,Australia
1375872,Adelaide Oval,South Africa,Australia,ODI,Australia,field,Australia
1375873,"North Sydney Oval, Sydney",South Africa,Australia,ODI,Australia,field,South Africa
1375874,"North Sydney Oval, Sydney",Australia,South Africa,ODI,Australia,bat,Australia
1377005,Sharjah Cricket Stadium,United Arab Emirates,West Indies,ODI,United Arab Emirates,bat,West Indies
1377006,Sharjah Cricket Stadium,West Indies,United Arab Emirates,ODI,West Indies,bat,West Indies
1377007,Sharjah Cricket Stadium,United Arab Emirates,West Indies,ODI,United Arab Emirates,bat,West Indies
1377746,Harare Sports Club,Nepal,Zimbabwe,ODI,Zimbabwe,field,Zimbabwe
1377747,"Takashinga Sports Club, Highfield, Harare",West Indies,United States of America,ODI,United States of America,field,West Indies
1377748,"Queens Sports Club, Bulawayo",Sri Lanka,United Arab Emirates,ODI,United Arab Emirates,field,Sri Lanka
1377749,Bulawayo Athletic Club,Ireland,Oman,ODI,Oman,field,Oman
1377750,Harare Sports Club,Netherlands,Zimbabwe,ODI,Zimbabwe,field,Zimbabwe
1377751,"Takashinga Sports Club, Highfield, Harare",United States of America,Nepal,ODI,Nepal,field,Nepal
1377752,"Queens Sports Club, Bulawayo",Ireland,Scotland,ODI,Scotland,field,Scotland
1377753,Bulawayo Athletic Club,United Arab Emirates,Oman,ODI,Oman,field,Oman
1377754,Harare Sports Club,West Indies,Nepal,ODI,Nepal,field,West Indies
1377755,"Takashinga Sports Club, Highfield, Harare",United States of America,Netherlands,ODI,Netherlands,field,Netherlands
1377756,"Queens Sports Club, Bulawayo",Oman,Sri Lanka,ODI,Sri Lanka,field,Sri Lanka
1377757,Bulawayo Athletic Club,Scotland,United Arab Emirates,ODI,United Arab Emirates,field,Scotland
1377758,Harare Sports Club,Zimbabwe,West Indies,ODI,West Indies,field,Zimbabwe
1377759,"Takashinga Sports Club, Highfield, Harare",Nepal,Netherlands,ODI,Netherlands,field,Netherlands
1377760,"Queens Sports Club, Bulawayo",Sri Lanka,Ireland,ODI,Ireland,field,Sri Lanka
1377761,Bulawayo Athletic Club,Scotland,Oman,ODI,Oman,field,Scotland
1377762,Harare Sports Club,Zimbabwe,United States of America,ODI,United States of America,field,Zimbabwe
1377763,"Takashinga Sports Club, Highfield, Harare",West Indies,Netherlands,ODI,Netherlands,field,Unknown
1377764,"Queens Sports Club, Bulawayo",Sri Lanka,Scotland,ODI,Scotland,field,Sri Lanka
1377765,Bulawayo Athletic Club,Ireland,United Arab Emirates,ODI,United Arab Emirates,field,Ireland
1377766,"Queens Sports Club, Bulawayo",Zimbabwe,Oman,ODI,Oman,field,Zimbabwe
1377767,"Queens Sports Club, Bulawayo",Sri Lanka,Netherlands,ODI,Sri Lanka,bat,Sri Lanka
1377768,"Takashinga Sports Club, Highfield, Harare",United States of America,Ireland,ODI,Ireland,field,Ireland
1377769,Harare Sports Club,West Indies,Scotland,ODI,Scotland,field,Scotland
1377770,"Queens Sports Club, Bulawayo",Zimbabwe,Sri Lanka,ODI,Sri Lanka,field,Sri Lanka
1377771,"Takashinga Sports Club, Highfield, Harare",United Arab Emirates,Nepal,ODI,Nepal,field,Nepal
1377772,Harare Sports Club,Netherlands,Oman,ODI,Oman,field,Netherlands
1377773,"Queens Sports Club, Bulawayo",Scotland,Zimbabwe,ODI,Zimbabwe,field,Scotland
1377774,"Takashinga Sports Club, Highfield, Harare",Nepal,Ireland,ODI,Ireland,field,Ireland
1377775,Harare Sports Club,Oman,West Indies,ODI,West Indies,field,West Indies
1377776,"Queens Sports Club, Bulawayo",Scotland,Netherlands,ODI,Netherlands,field,Netherlands
1377777,"Takashinga Sports Club, Highfield, Harare",United Arab Emirates,United States of America,ODI,United Arab Emirates,bat,United Arab Emirates
1377778,Harare Sports Club,West Indies,Sri Lanka,ODI,Sri Lanka,field,Sri Lanka
1377779,Harare Sports Club,Sri Lanka,Netherlands,ODI,Netherlands,field,Sri Lanka
1378191,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",West Indies,Ireland,ODI,West Indies,bat,West Indies
1378192,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",Ireland,West Indies,ODI,West Indies,field,Unknown
1378193,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",Ireland,West Indies,ODI,Ireland,bat,West Indies
1378198,"Castle Avenue, Dublin",Australia,Ireland,ODI,Ireland,field,Australia
1378199,"Castle Avenue, Dublin",Ireland,Australia,ODI,Australia,field,Australia
1379757,Galle International Stadium,New Zealand,Sri Lanka,ODI,New Zealand,bat,Sri Lanka
1379758,Galle International Stadium,New Zealand,Sri Lanka,ODI,New Zealand,bat,New Zealand
1379759,Galle International Stadium,New Zealand,Sri Lanka,ODI,New Zealand,bat,Sri Lanka
1381214,"Kensington Oval, Bridgetown, Barbados",West Indies,India,ODI,India,field,India
1381215,"Kensington Oval, Bridgetown, Barbados",India,West Indies,ODI,West Indies,field,West Indies
1381216,"Brian Lara Stadium, Tarouba, Trinidad",India,West Indies,ODI,West Indies,field,India
1382166,"Shere Bangla National Stadium, Mirpur",Bangladesh,India,ODI,India,field,Bangladesh
1382167,"Shere Bangla National Stadium, Mirpur",India,Bangladesh,ODI,Bangladesh,field,India
1382168,"Shere Bangla National Stadium, Mirpur",Bangladesh,India,ODI,Bangladesh,bat,Unknown
1382169,"National Stadium, Karachi",South Africa,Pakistan,ODI,South Africa,bat,South Africa
1382170,"National Stadium, Karachi",Pakistan,South Africa,ODI,Pakistan,bat,South Africa
1382171,"National Stadium, Karachi",South Africa,Pakistan,ODI,South Africa,bat,Pakistan
1384392,"Narendra Modi Stadium, Ahmedabad",England,New Zealand,ODI,New Zealand,field,New Zealand
1384393,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Pakistan,Netherlands,ODI,Netherlands,field,Pakistan
1384395,"Arun Jaitley Stadium, Delhi",South Africa,Sri Lanka,ODI,Sri Lanka,field,South Africa
1384396,"MA Chidambaram Stadium, Chepauk, Chennai",Australia,India,ODI,Australia,bat,India
1384397,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",New Zealand,Netherlands,ODI,Netherlands,field,New Zealand
1384398,"Himachal Pradesh Cricket Association Stadium, Dharamsala",England,Bangladesh,ODI,Bangladesh,field,England
1384399,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Sri Lanka,Pakistan,ODI,Sri Lanka,bat,Pakistan
1384401,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",South Africa,Australia,ODI,Australia,field,South Africa
1384402,"MA Chidambaram Stadium, Chepauk, Chennai",Bangladesh,New Zealand,ODI,New Zealand,field,New Zealand
1384403,"Narendra Modi Stadium, Ahmedabad",Pakistan,India,ODI,India,field,India
1384405,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Sri Lanka,Australia,ODI,Sri Lanka,bat,Australia
1384406,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Netherlands,South Africa,ODI,South Africa,field,Netherlands
1384408,"Maharashtra Cricket Association Stadium, Pune",Bangladesh,India,ODI,Bangladesh,bat,India
1384409,"M Chinnaswamy Stadium, Bengaluru",Australia,Pakistan,ODI,Pakistan,field,Australia
1384410,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Netherlands,Sri Lanka,ODI,Netherlands,bat,Sri Lanka
1384411,"Wankhede Stadium, Mumbai",South Africa,England,ODI,England,field,South Africa
1384412,"Himachal Pradesh Cricket Association Stadium, Dharamsala",New Zealand,India,ODI,India,field,India
1384414,"Wankhede Stadium, Mumbai",South Africa,Bangladesh,ODI,South Africa,bat,South Africa
1384415,"Arun Jaitley Stadium, Delhi",Australia,Netherlands,ODI,Australia,bat,Australia
1384416,"M Chinnaswamy Stadium, Bengaluru",England,Sri Lanka,ODI,England,bat,Sri Lanka
1384417,"MA Chidambaram Stadium, Chepauk, Chennai",Pakistan,South Africa,ODI,Pakistan,bat,South Africa
1384418,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Australia,New Zealand,ODI,New Zealand,field,Australia
1384419,"Eden Gardens, Kolkata",Netherlands,Bangladesh,ODI,Netherlands,bat,Netherlands
